state,sex,emplnw,emptype1,emptype2,emptype3,stud,job5a,job5b,job5c,job5d,auto1a,auto1b,auto1c,auto1d,auto1e,auto2,auto3,age,marital,par,educ2,edinst,disa,ideo,race,inc,zipcode
44,1,1,3,2,1,3,1,1,2,2,3,3,4,2,3,2,3,35,1,1,8, ,2,2,1,6,2809
37,1,3, , , ,3, , , , , , , , , , ,2,65,4,2,2, ,1,2,2,1,27804
12,2,3, , , ,3, , , , , , , , , , ,2,88,5,2,6, ,2,2,1,98,33615
29,2,3, , , ,3, , , , , , , , , , ,2,60,1,2,4, ,1,3,1,99,65793
6,2,3, , , ,3, , , , , , , , , , ,2,66,1,2,8, ,2,3,1,8,92223
56,2,3, , , ,3, , , , , , , , , , ,1,71,1,2,8, ,2,1,1,99,82009
49,2,3, , , ,3, , , , , , , , , , ,3,99,1,2,6, ,2,2,1,4,84043
53,1,1,4,2,1,3,2,1,1,1,4,4,4,3,4,4,3,35,1,1,5, ,2,8,1,6,99999
6,2,1,3,2,4,3,1,2,2,1,4,4,4,3,2,3,3,19,6,2,4, ,2,1,6,3,93706
53,2,3, , , ,3, , , , , , , , , , ,1,67,1,2,3, ,2,2,1,4,98826
12,1,1,2,2,2,3,1,1,1,2,2,3,2,1,2,3,2,44,1,2,6, ,2,4,1,8,33618
39,2,1,7,1, ,3,1,1,2,1,1,4,4,2,1,3,2,35,1,2,2, ,2,5,1,6,45631
37,1,2,3,1, ,3,1,2,2,1,4,4,4,4,4,1,3,33,6,2,6, ,2,5,4,4,28553
34,2,1,1,2,2,3,2,2,1,1,4,4,3,4,4,3,2,29,2,2,5, ,2,4,1,8,7001
39,2,3, , , ,3, , , , , , , , , , ,2,68,1,2,8, ,2,4,8,98,44105
47,1,3, , , ,3, , , , , , , , , , ,2,71,5,2,3, ,2,3,1,6,37353
5,1,1,2,2,1,3,1,1,1,1,4,4,4,4,2,2,2,44,1,1,6, ,2,1,1,9,72701
36,1,3, , , ,3, , , , , , , , , , ,3,82,1,2,8, ,2,4,1,5,10024
48,1,1,1,2,1,3,1,1,1,1,4,3,4,2,3,2,2,42,3,1,3, ,2,2,8,7,79756
6,2,2,3,1, ,3,2,1,1,1,3,3,3,2,2,2,2,40,6,1,1, ,2,4,6,1,91321
51,1,1,4,2,1,1,1,2,1,2,4,4,4,4,4,2,3,40,1,2,6,3,2,4,2,99,23464
36,1,1,3,1, ,3,2,1,1,1,2,4,4,4,3,1,2,49,1,1,4, ,2,4,1,7,12144
34,2,2,6,1, ,3,9,9,9,9,9,9,9,9,9,2,2,99,6,2,99, ,9,9,9,9,8618
34,1,4, , , ,3, , , , , , , , , , ,2,53,4,2,1, ,1,1,1,2,7306
29,2,1,1,2,4,3,2,2,2,1,4,4,4,4,4,4,4,56,1,2,3, ,2,3,1,6,64834
51,1,2,2,1, ,1,1,2,2,1,4,4,4,4,3,1,2,24,6,2,5,2,2,4,4,98,20151
39,2,1,2,2,1,3,1,1,1,1,4,4,4,4,4,4,3,30,1,2,8, ,2,4,1,8,44107
34,2,1,1,1, ,3,2,1,8,1,1,4,1,1,2,1,1,60,1,2,3, ,2,4,1,6,7054
37,2,1,1,2,5,3,1,1,2,1,2,4,3,2,2,3,2,53,1,2,6, ,2,3,1,6,28012
25,1,1,2,2,2,3,2,1,1,1,2,3,4,4,4,2,3,46,4,2,3, ,2,2,1,8,2563
12,1,3, , , ,3, , , , , , , , , , ,1,70,1,2,8, ,2,5,2,6,34472
48,1,1,2,2,1,3,2,1,1,2,4,3,3,3,3,2,2,22,6,2,6, ,2,2,1,4,75230
12,1,4, , , ,3, , , , , , , , , , ,1,25,6,2,4, ,1,3,1,2,32217
1,2,6, , , ,3, , , , , , , , , , ,2,50,3,2,4, ,1,3,1,3,36830
17,1,1,1,2,2,3,1,1,1,2,4,4,4,4,4,2,2,43,1,1,8, ,2,3,1,9,60134
29,1,1,4,1, ,2,1,1,1,2,4,4,4,4,4,1,3,19,6,2,4,4,2,2,1,9,64151
48,2,1,2,1, ,1,1,1,2,1,4,4,4,4,4,2,2,29,6,2,3,2,2,5,2,5,79705
17,2,3, , , ,3, , , , , , , , , , ,3,58,1,2,8, ,2,4,1,9,62563
6,1,2,7,1, ,3,1,1,2,1,1,1,1,1,1,4,2,47,2,2,1, ,2,2,2,1,99999
53,2,3, , , ,3, , , , , , , , , , ,2,73,1,2,8, ,2,3,1,5,98115
24,1,1,1,1, ,1,1,1,1,2,3,9,4,1,1,1,2,55,1,2,99,3,2,2,2,2,20740
47,1,3, , , ,3, , , , , , , , , , ,3,68,5,2,8, ,2,4,1,99,37923
39,1,3, , , ,3, , , , , , , , , , ,1,65,1,2,4, ,1,3,2,6,43232
12,2,3, , , ,3, , , , , , , , , , ,3,58,1,1,2, ,2,3,1,4,32064
18,2,3, , , ,3, , , , , , , , , , ,2,70,1,2,6, ,2,5,1,6,46011
51,1,1,2,2,3,3,2,1,1,1,4,4,4,4,4,4,2,50,3,2,3, ,2,2,2,7,23690
23,2,1,5,2,1,3,1,1,1,2,4,4,4,3,4,2,3,57,1,2,8, ,2,4,1,8,4473
47,2,3, , , ,3, , , , , , , , , , ,2,67,5,2,1, ,1,2,2,2,37329
42,2,3, , , ,3, , , , , , , , , , ,2,76,1,2,3, ,2,2,1,98,18471
37,1,1,4,2,1,3,1,1,1,1,4,4,2,4,4,4,2,58,1,2,8, ,1,2,6,8,27929
18,2,4, , , ,3, , , , , , , , , , ,2,33,1,1,5, ,2,8,1,5,47167
37,1,3, , , ,3, , , , , , , , , , ,1,68,1,2,4, ,2,2,2,2,27288
36,1,3, , , ,3, , , , , , , , , , ,2,68,1,2,3, ,2,2,1,2,14433
21,2,3, , , ,2, , , , , , , , , , ,2,60,9,2,5,2,2,2,1,6,41001
12,2,3, , , ,3, , , , , , , , , , ,2,72,1,2,7, ,2,3,1,7,33880
12,1,1,1,2,1,3,1,1,1,1,4,4,4,4,4,2,3,44,3,1,7, ,2,2,2,6,32209
26,1,3, , , ,3, , , , , , , , , , ,2,60,1,2,2, ,1,8,1,2,49175
13,1,1,3,2,1,3,1,1,1,1,4,4,4,4,4,1,3,32,1,1,8, ,2,3,1,9,30067
12,1,5,3,1, ,3,1,1,1,1,3,4,4,4,4,1,8,44,1,2,8, ,2,2,1,5,34476
24,2,2,3,1, ,3,1,2,1,2,2,4,4,2,4,2,4,63,6,2,4, ,1,3,1,4,20901
18,2,2,3,1, ,1,1,2,1,1,4,4,4,4,4,2,3,18,6,2,3,2,2,1,1,1,99999
55,1,2,1,1, ,3,2,2,1,2,4,2,4,3,3,2,2,60,1,2,3, ,2,3,2,1,53210
42,1,1,1,2,2,3,1,1,1,2,4,4,4,4,2,1,2,35,1,1,8, ,2,3,1,8,18612
48,2,1,2,2,1,3,1,2,1,1,4,4,4,4,4,2,2,22,6,2,6, ,2,8,1,8,75244
48,2,3, , , ,3, , , , , , , , , , ,2,59,1,2,4, ,2,2,1,6,75048
9,2,2,2,1, ,1,1,2,1,2,3,3,3,3,3,2,3,19,6,2,4,2,2,5,3,98,6824
34,1,1,1,2,2,3,1,1,1,1,3,4,3,3,4,2,2,35,1,1,8, ,2,3,1,8,8085
12,1,1,3,2,2,3,1,1,2,2,4,4,4,4,4,2,2,51,1,2,6, ,2,3,1,9,33165
25,1,4, , , ,3, , , , , , , , , , ,4,45,6,2,2, ,1,8,5,1,99999
45,2,2,1,2,5,3,1,2,1,1,4,4,4,4,4,2,3,63,3,2,5, ,1,4,1,3,29407
13,2,1,6,2,4,2,1,1,2,1,2,4,4,1,4,1,2,36,3,1,5,6,2,3,3,5,30080
39,1,1,2,1, ,3,2,2,2,1,3,3,3,3,3,2,2,53,2,2,3, ,2,2,2,3,44103
47,1,3, , , ,3, , , , , , , , , , ,3,43,4,2,2, ,1,2,1,1,37354
26,1,4, , , ,2, , , , , , , , , , ,1,48,3,2,3,5,2,2,2,2,48213
21,1,1,3,2,1,3,1,2,1,1,4,4,4,2,1,1,3,28,1,2,6, ,2,1,1,4,40219
24,2,3, , , ,3, , , , , , , , , , ,1,80,1,2,4, ,2,3,2,99,20748
42,1,3, , , ,3, , , , , , , , , , ,2,61,6,2,2, ,1,9,2,98,19142
51,1,1,6,2,1,3,2,1,1,1,4,4,4,2,4,2,2,53,1,1,6, ,2,3,1,9,22308
37,1,1,3,2,5,3,1,1,1,1,4,4,4,4,3,3,3,26,2,2,5, ,2,2,1,98,28451
47,2,8, , , ,3, , , , , , , , , , ,3,45,1,2,8, ,2,2,1,8,37615
34,2,5,8,1, ,3,1,1,1,2,4,4,3,4,4,4,2,45,4,1,6, ,2,4,4,3,7201
45,1,1,3,1, ,3,1,1,1,1,4,4,4,4,4,1,2,46,1,2,5, ,2,9,2,9,29940
29,2,1,6,2,1,3,1,1,1,2,3,4,4,3,2,2,2,38,6,1,6, ,2,3,2,5,63107
55,1,1,3,1, ,3,2,2,2,2,4,4,4,4,4,8,4,49,6,2,3, ,2,9,6,2,53204
53,2,1,4,2,1,3,1,1,1,1,2,4,4,2,2,2,8,50,1,2,8, ,2,9,9,98,98198
38,2,1,1,1, ,3,1,1,2,1,4,4,4,2,2,2,3,24,2,2,4, ,2,8,1,3,58540
40,1,1,6,2,1,3,1,1,1,1,4,1,3,1,2,2,1,60,3,2,8, ,2,1,1,7,73109
38,1,1,1,1, ,3,1,1,1,1,4,4,4,4,4,1,4,51,2,2,7, ,2,2,1,6,58104
13,1,1,4,2,5,2,1,1,1,1,4,4,4,4,4,1,2,30,1,1,5,2,2,3,2,6,30906
20,1,3, , , ,3, , , , , , , , , , ,2,75,3,2,5, ,2,3,1,6,67039
48,1,4, , , ,3, , , , , , , , , , ,3,58,4,2,3, ,1,2,1,2,78155
48,1,3, , , ,3, , , , , , , , , , ,2,67,1,2,1, ,2,8,1,2,77067
20,2,2,5,2,1,2,1,2,1,2,4,4,4,2,3,2,2,26,1,2,6,3,2,3,1,5,67117
31,1,1,2,1, ,3,2,2,1,2,1,2,2,1,1,2,2,25,2,1,3, ,2,3,1,2,68521
17,1,6, , , ,3, , , , , , , , , , ,1,53,1,2,5, ,1,4,1,99,60085
55,2,3, , , ,3, , , , , , , , , , ,2,67,3,2,5, ,2,1,1,6,54880
31,1,1,2,2,1,3,2,2,2,1,4,4,4,4,2,3,2,66,3,2,3, ,2,2,1,5,68528
55,1,1,3,1, ,3,1,1,1,1,3,3,3,3,3,2,2,25,6,2,4, ,2,4,2,1,54911
1,1,3, , , ,3, , , , , , , , , , ,2,55,1,2,3, ,2,3,1,6,35601
48,1,99, , , ,9, , , , , , , , , , ,2,99,6,2,4, ,2,9,1,99,78560
1,1,1,1,2,1,3,1,1,1,2,2,4,4,2,2,3,3,40,1,2,8, ,2,2,1,9,35806
39,1,1,3,2,1,2,1,2,1,1,4,4,4,4,4,2,3,35,1,1,6,2,2,3,1,7,45227
42,2,1,6,2,1,3,1,1,1,1,4,4,4,4,4,1,3,50,1,1,8, ,2,3,1,7,17036
48,1,1,1,1, ,3,1,1,1,1,3,3,3,3,3,1,3,52,1,1,8, ,2,1,1,8,79072
45,1,3, , , ,3, , , , , , , , , , ,2,66,6,2,8, ,2,3,1,7,29223
22,2,3, , , ,3, , , , , , , , , , ,1,67,2,2,3, ,1,2,1,2,70072
4,2,1,1,1, ,1,1,1,1,1,4,2,4,2,2,3,2,21,6,2,5,2,2,2,1,8,85296
20,2,2,8,2,4,3,1,1,2,1,3,3,3,3,4,4,2,39,1,1,8, ,2,4,1,7,66049
6,1,1,2,2,2,3,1,1,1,2,3,4,4,3,2,2,2,53,1,2,8, ,2,3,1,9,94941
17,1,2,2,2,1,3,1,2,2,1,4,4,4,4,4,3,3,98,1,2,6, ,2,8,8,98,60478
6,1,1,1,1, ,3,1,1,1,1,4,4,4,4,4,1,2,38,2,1,7, ,2,5,6,7,94598
39,1,1,1,2,5,1,1,1,1,1,4,4,4,4,4,4,2,20,6,2,4,2,2,3,1,8,45157
48,2,4, , , ,3, , , , , , , , , , ,2,34,1,1,2, ,2,8,8,2,99999
17,2,2,5,2,5,1,1,1,2,1,4,4,4,4,4,2,3,21,6,2,4,2,2,5,1,4,60305
24,1,1,4,2,1,3,1,1,1,2,3,4,4,3,3,2,2,48,1,1,4, ,2,2,2,7,20653
17,1,6, , , ,3, , , , , , , , , , ,2,52,5,2,3, ,2,3,1,1,61071
42,1,1,3,1, ,1,1,1,1,1,4,4,4,4,2,2,1,24,2,2,5,5,2,5,1,6,15227
5,2,6, , , ,3, , , , , , , , , , ,2,60,4,2,3, ,1,3,2,2,72903
49,2,1,1,1, ,3,1,1,1,1,4,4,4,4,4,2,2,21,6,2,6, ,2,2,1,8,84003
41,2,1,5,2,4,3,1,1,1,1,4,4,4,4,4,1,2,53,1,2,3, ,2,2,1,99,97487
56,2,3, , , ,3, , , , , , , , , , ,2,85,5,2,2, ,2,3,1,3,82609
30,1,1,2,2,1,3,1,1,2,1,4,4,4,2,2,2,3,26,6,2,6, ,2,3,1,5,59102
4,2,4, , , ,3, , , , , , , , , , ,4,31,3,2,3, ,2,5,6,1,85041
34,2,4, , , ,3, , , , , , , , , , ,2,26,1,2,8, ,2,4,3,9,7306
6,1,1,2,1, ,3,1,1,1,1,1,3,1,2,1,3,2,35,6,2,3, ,2,5,1,3,99999
6,1,1,1,2,2,3,2,1,1,2,2,3,3,4,3,2,2,54,2,2,6, ,2,3,1,9,94577
53,1,4, , , ,1, , , , , , , , , , ,3,26,6,2,5,2,2,2,1,3,98105
6,2,1,1,2,5,2,1,1,1,1,1,1,1,1,1,1,1,24,2,1,4,3,2,2,6,3,95355
6,2,4, , , ,3, , , , , , , , , , ,2,24,6,2,4, ,2,2,1,98,93618
27,1,1,3,1, ,3,2,1,1,2,4,4,4,4,4,1,4,25,6,2,4, ,2,3,1,8,55005
16,1,4, , , ,3, , , , , , , , , , ,3,38,6,2,4, ,1,4,1,1,83338
6,1,2,3,1, ,1,1,1,1,2,4,2,4,4,4,1,2,27,1,2,6,3,2,2,3,2,95148
8,2,2,1,1, ,3,1,2,2,1,4,4,4,4,4,1,2,63,3,2,8, ,2,4,2,2,80015
8,2,1,1,2,1,3,1,1,1,2,4,4,4,4,4,1,1,49,6,2,8, ,2,3,1,5,80401
22,2,3, , , ,3, , , , , , , , , , ,2,82,5,2,3, ,2,2,1,2,70454
47,1,1,5,2,2,3,1,2,2,1,4,4,4,3,4,2,2,59,1,2,6, ,2,1,1,8,38134
6,2,99, , , ,3, , , , , , , , , , ,2,99,1,1,3, ,2,4,1,3,93648
6,1,1,3,1, ,3,2,1,1,1,4,2,4,1,4,3,1,43,6,1,4, ,2,3,6,5,90255
53,2,4, , , ,3, , , , , , , , , , ,2,63,1,2,6, ,2,4,1,7,98903
53,1,1,4,2,2,3,1,1,2,1,3,4,4,4,4,3,2,50,1,2,4, ,1,4,1,6,98387
34,1,1,3,2,1,2,1,1,1,1,3,3,4,3,4,2,3,34,6,2,4,4,2,3,1,6,7828
12,2,1,1,1, ,3,1,1,1,1,1,1,1,1,1,4,1,54,1,2,6, ,2,3,1,6,33172
13,2,1,1,2,2,3,1,1,2,1,3,4,4,4,4,4,1,33,6,1,4, ,2,3,1,3,30165
18,2,4, , , ,3, , , , , , , , , , ,2,72,1,2,3, ,2,4,1,99,46041
36,1,2,6,1, ,3,1,1,1,1,2,3,4,3,1,1,1,23,2,1,3, ,2,8,1,5,13669
26,1,1,2,1, ,3,1,2,8,1,2,3,4,4,1,8,2,50,1,1,2, ,2,4,8,3,49434
42,1,4, , , ,3, , , , , , , , , , ,1,56,4,2,2, ,2,8,1,1,17240
34,1,1,1,2,1,3,1,1,2,1,4,4,4,4,4,1,3,61,1,2,8, ,2,3,1,9,8820
40,2,3, , , ,3, , , , , , , , , , ,2,66,3,2,6, ,1,2,1,99,74134
50,1,1,2,2,5,3,1,2,2,1,4,4,4,4,4,1,3,22,6,2,6, ,2,4,1,8,5468
39,1,1,1,1, ,3,2,2,2,1,4,4,4,4,4,2,2,64,1,2,6, ,2,3,1,7,44410
48,1,3, , , ,3, , , , , , , , , , ,1,67,1,2,8, ,2,1,1,7,78148
13,2,1,1,1, ,3,1,1,1,1,2,4,4,3,3,3,2,48,6,1,3, ,2,3,2,5,31419
48,2,2,3,2,5,1,1,2,1,1,4,4,4,4,4,2,2,20,1,2,4,2,2,4,3,9,75040
48,2,4, , , ,3, , , , , , , , , , ,2,30,1,2,8, ,2,5,3,99,75037
5,2,4, , , ,3, , , , , , , , , , ,2,46,1,1,6, ,2,2,1,6,72019
28,1,1,1,1, ,3,2,1,1,2,4,4,4,4,4,2,8,48,1,1,6, ,2,2,1,9,39305
29,2,6, , , ,3, , , , , , , , , , ,2,63,5,2,2, ,1,3,1,2,63143
47,1,1,6,1, ,3,1,1,1,2,4,4,4,2,4,1,1,52,1,1,6, ,2,2,1,8,37076
1,1,1,2,1, ,3,1,1,2,1,4,4,4,4,4,1,2,46,1,1,4, ,2,3,1,7,35633
48,1,4, , , ,3, , , , , , , , , , ,1,41,6,2,4, ,1,4,1,6,75252
17,1,1,5,1, ,1,2,1,1,2,4,2,4,1,3,1,2,28,6,2,8,3,2,5,1,6,60637
20,1,1,6,1, ,3,1,1,8,8,3,3,3,1,1,2,2,55,1,2,4, ,2,2,1,98,67530
48,1,4, , , ,3, , , , , , , , , , ,3,22,1,2,3, ,2,3,1,6,75039
47,2,3, , , ,3, , , , , , , , , , ,2,71,1,2,6, ,2,3,1,99,37205
17,2,7, , , , , , , , , , , , , , ,3,24,6,2,6,3,2,2,1,8,60140
42,2,4, , , ,3, , , , , , , , , , ,1,83,5,2,4, ,1,8,1,99,17011
1,2,4, , , ,2, , , , , , , , , , ,1,34,1,1,4,4,2,3,1,3,35959
39,2,3, , , ,3, , , , , , , , , , ,8,63,1,2,3, ,2,9,9,4,44023
31,1,4, , , ,2, , , , , , , , , , ,4,36,2,1,1,8,2,5,6,2,68503
13,1,3, , , ,3, , , , , , , , , , ,2,67,1,2,5, ,1,1,1,7,31419
48,1,1,5,2,1,3,1,1,1,2,4,4,4,4,4,1,3,45,1,1,6, ,2,1,6,6,79065
22,2,1,1,1, ,3,2,1,1,1,4,4,4,4,4,1,3,34,4,1,4, ,2,4,2,4,70802
17,1,1,4,2,1,3,1,1,1,1,4,4,4,4,4,1,3,99,1,2,8, ,2,4,1,8,99999
12,2,4, , , ,3, , , , , , , , , , ,1,24,6,1,2, ,1,2,1,98,32820
26,1,4, , , ,1, , , , , , , , , , ,3,25,1,2,6,3,2,4,1,3,49855
6,2,1,3,1, ,3,1,2,1,2,4,4,4,2,3,2,2,33,1,1,5, ,2,8,1,4,95838
6,2,4, , , ,1, , , , , , , , , , ,2,22,6,2,5,2,2,4,6,4,90301
4,2,3, , , ,3, , , , , , , , , , ,2,67,1,2,4, ,2,2,1,9,85616
18,1,1,1,2,5,3,1,1,1,2,4,4,4,4,4,3,2,49,1,1,3, ,1,3,1,5,47172
34,2,2,2,1, ,3,1,1,2,2,4,4,4,3,4,1,3,26,6,2,5, ,2,8,1,6,8054
13,2,6, , , ,2, , , , , , , , , , ,4,61,1,2,2,8,1,4,1,1,30016
51,1,1,1,1, ,3,1,1,1,1,4,4,4,4,4,3,3,47,1,2,6, ,2,2,2,8,20136
26,1,1,1,2,1,3,1,2,1,2,4,4,4,2,4,2,3,55,1,2,8, ,2,3,1,6,49501
48,2,4, , , ,3, , , , , , , , , , ,2,53,1,2,5, ,1,1,1,6,78644
48,1,1,2,2,2,3,1,1,1,1,4,4,4,4,4,1,3,43,9,1,6, ,2,3,1,99,76248
8,2,1,1,2,2,3,2,1,2,1,4,4,4,4,4,1,3,44,1,2,5, ,2,9,9,99,80027
53,2,2,1,1, ,3,1,2,1,1,2,4,4,8,4,1,8,31,3,1,3, ,2,2,1,1,98003
53,2,1,1,1, ,3,1,1,1,1,1,3,4,4,1,2,2,48,2,2,4, ,2,3,1,7,98065
8,2,3, , , ,3, , , , , , , , , , ,3,70,1,2,6, ,1,2,1,99,80126
6,1,1,4,1, ,3,1,1,2,1,1,1,1,1,1,2,2,23,6,2,3, ,2,5,6,2,92701
28,2,4, , , ,3, , , , , , , , , , ,3,57,1,2,6, ,1,2,4,4,38847
18,1,1,2,1, ,3,1,2,1,1,1,2,2,2,1,1,2,21,6,1,3, ,2,4,1,3,46410
47,1,1,4,2,1,3,2,1,1,2,3,3,3,3,3,1,2,35,6,2,8, ,2,5,2,3,37214
53,2,4, , , ,3, , , , , , , , , , ,4,40,1,1,1, ,2,2,6,2,98783
6,1,4, , , ,1, , , , , , , , , , ,2,20,6,2,4,2,2,3,1,7,92027
48,1,2,2,1, ,3,1,2,2,1,4,2,1,1,1,1,4,18,6,2,3, ,2,3,2,4,76522
29,2,1,3,2,2,3,1,1,1,1,8,1,3,3,1,1,2,47,1,1,5, ,1,4,1,7,64011
48,2,1,5,2,1,3,1,1,1,1,4,4,4,4,4,1,3,37,1,1,8, ,2,9,1,7,76255
53,1,1,6,2,2,3,1,1,1,1,4,4,4,4,4,1,3,42,1,1,6, ,2,2,1,6,98532
51,1,1,1,1, ,3,1,1,1,1,4,4,4,4,4,1,3,33,1,1,3, ,2,3,1,8,20112
12,1,6, , , ,3, , , , , , , , , , ,1,54,1,1,7, ,1,2,2,1,32616
10,2,4, , , ,3, , , , , , , , , , ,8,52,1,2,3, ,2,9,2,3,19904
36,1,1,4,1, ,3,2,1,1,1,4,4,4,4,4,1,2,25,1,2,3, ,2,3,1,6,12020
34,1,4, , , ,3, , , , , , , , , , ,4,41,1,1,3, ,2,3,2,99,8618
39,2,3, , , ,3, , , , , , , , , , ,2,80,5,2,6, ,2,2,1,3,45385
37,1,3, , , ,3, , , , , , , , , , ,8,80,9,2,5, ,2,1,1,7,27932
26,2,1,1,1, ,3,2,1,1,1,4,4,4,4,3,2,2,55,6,2,4, ,2,2,1,5,49509
36,1,4, , , ,2, , , , , , , , , , ,2,27,6,1,3,4,2,1,4,2,14609
12,2,1,4,2,1,3,1,1,2,2,4,4,4,4,4,3,2,64,1,2,6, ,2,1,1,5,32091
36,2,1,2,2,4,3,1,1,1,2,4,4,4,4,4,1,3,30,1,2,8, ,2,3,1,6,10940
13,1,1,3,1, ,3,1,1,1,1,4,4,4,4,4,4,1,30,1,1,2, ,2,2,2,2,31028
36,1,3, , , ,3, , , , , , , , , , ,1,78,6,2,7, ,2,9,1,3,10074
26,2,6, , , ,3, , , , , , , , , , ,2,25,3,1,4, ,1,3,4,3,48238
36,1,3, , , ,1, , , , , , , , , , ,3,72,1,2,8,6,2,4,1,9,10583
34,1,1,3,2,2,3,1,1,1,2,4,4,4,3,4,3,3,63,1,1,8, ,2,2,1,99,7461
26,1,1,1,2,1,3,1,1,1,2,2,4,4,4,2,2,2,49,6,2,4, ,2,2,1,6,48150
12,1,5,1,2,1,3,2,1,1,1,2,3,4,2,2,2,2,50,1,2,6, ,2,3,1,9,33157
18,2,1,1,1, ,3,2,2,2,1,4,4,4,4,4,2,3,51,1,2,5, ,2,1,1,6,47634
1,1,3, , , ,3, , , , , , , , , , ,3,72,1,2,6, ,2,4,1,7,35802
20,1,1,1,2,5,3,2,1,1,1,3,3,3,3,3,2,2,70,1,2,4, ,2,3,1,7,66208
48,1,1,3,1, ,3,1,1,1,2,1,2,1,2,1,1,1,44,6,2,5, ,1,2,1,3,76180
29,1,1,6,2,1,3,1,1,1,1,3,4,4,2,4,2,3,59,1,2,8, ,1,2,1,2,64779
44,1,1,6,2,1,3,1,1,1,2,4,4,4,4,4,1,3,32,1,2,8, ,2,4,1,8,2852
51,2,3, , , ,3, , , , , , , , , , ,2,75,1,2,3, ,2,2,1,99,99999
24,2,1,1,1, ,3,2,1,1,1,4,4,4,3,4,4,4,37,3,2,6, ,2,4,9,3,21043
40,2,1,98,1, ,3,2,1,2,1,4,3,3,3,4,2,2,99,1,2,1, ,2,4,1,99,73066
39,1,3, , , ,3, , , , , , , , , , ,1,64,3,2,4, ,1,3,4,2,44120
39,2,1,8,1, ,3,2,1,1,1,4,4,4,2,4,2,3,45,1,2,3, ,1,1,1,8,43528
42,1,2,1,1, ,3,1,8,1,8,1,2,1,1,1,8,2,22,9,2,3, ,2,8,9,98,19138
36,1,6, , , ,3, , , , , , , , , , ,3,63,3,2,4, ,1,2,1,99,14580
21,2,2,1,1, ,3,1,1,1,1,4,4,3,4,4,1,2,60,5,1,3, ,2,1,2,3,40210
21,1,1,1,2,1,3,1,1,1,1,4,3,3,3,3,1,2,49,1,2,4, ,2,2,1,6,40220
26,2,4, , , ,3, , , , , , , , , , ,3,28,1,1,4, ,2,5,1,3,49506
36,1,1,1,1, ,3,2,1,1,2,9,4,3,4,2,2,2,64,2,2,1, ,2,2,3,2,10457
48,2,4, , , ,3, , , , , , , , , , ,2,26,1,1,4, ,2,9,1,3,78759
51,1,3, , , ,1, , , , , , , , , , ,2,68,5,2,3,9,1,2,1,3,24153
12,2,1,1,1, ,3,1,2,1,1,4,4,4,4,4,1,3,23,2,2,3, ,2,8,1,4,33611
36,1,1,2,1, ,3,1,1,2,1,3,4,4,4,4,1,4,55,6,2,3, ,2,3,2,2,11206
24,1,1,1,1, ,2,1,1,1,1,4,4,4,4,4,1,3,51,1,1,5,2,2,2,3,7,21090
29,2,4, , , ,3, , , , , , , , , , ,2,44,1,2,4, ,1,4,1,5,63026
53,2,1,7,1, ,3,2,2,1,1,1,1,1,1,1,2,2,42,1,1,1, ,1,5,8,3,99301
18,2,1,5,2,1,3,1,1,1,1,2,4,4,3,2,2,2,56,1,2,8, ,2,4,2,8,46254
39,1,3, , , ,3, , , , , , , , , , ,1,65,6,2,6, ,2,4,1,99,43215
6,2,1,3,2,1,2,2,1,2,2,3,3,3,3,3,1,2,35,6,2,4,5,2,5,2,4,92630
6,2,2,8,2,1,3,1,1,1,2,1,1,4,4,4,2,2,23,6,2,6, ,1,4,3,1,91762
6,1,1,4,1, ,3,1,2,2,1,4,4,4,4,4,1,2,40,1,1,6, ,2,3,4,99,92176
6,2,2,3,2,1,3,1,1,1,2,4,3,1,1,4,3,2,99,3,9,8, ,2,4,9,99,99999
6,2,1,5,2,2,3,1,2,1,2,4,4,4,4,4,2,3,45,2,2,8, ,2,5,1,8,95008
6,2,1,1,2,1,3,1,1,1,2,4,4,4,4,4,1,2,35,2,2,8, ,2,4,1,6,95819
37,1,1,4,1, ,3,1,1,1,8,4,4,4,4,3,3,4,31,1,1,3, ,2,3,1,8,28387
6,2,1,1,2,4,3,1,1,1,1,2,3,4,4,4,3,2,61,1,2,6, ,2,4,1,9,92109
47,1,1,1,2,2,3,1,1,1,2,4,4,4,4,4,1,2,25,6,2,5, ,2,1,1,5,38401
6,1,1,3,1, ,3,1,1,1,2,4,4,4,4,4,1,8,99,9,9,99, ,9,9,9,99,99999
56,2,3, , , ,3, , , , , , , , , , ,2,70,1,2,5, ,2,9,1,3,82604
37,2,1,6,2,2,3,1,1,1,2,4,4,4,4,4,2,3,44,1,1,8, ,2,5,1,9,28226
12,2,3, , , ,3, , , , , , , , , , ,3,65,3,2,4, ,1,2,1,98,34203
18,2,3, , , ,3, , , , , , , , , , ,2,57,2,2,6, ,1,2,1,5,47112
39,1,3, , , ,1, , , , , , , , , , ,1,28,6,2,7,3,2,2,1,1,43235
9,2,1,5,2,1,3,1,1,1,1,4,4,4,4,4,3,3,66,3,2,8, ,2,3,1,7,6089
4,1,1,3,1, ,3,2,2,1,1,3,4,4,1,1,3,1,35,1,1,4, ,2,4,6,2,85301
4,1,1,4,1, ,3,2,1,1,2,1,3,4,1,1,2,1,56,1,2,3, ,2,4,1,5,86314
6,1,1,1,2,5,3,1,1,1,1,4,4,4,4,4,1,1,25,6,2,6, ,2,3,1,3,95816
17,1,4, , , ,1, , , , , , , , , , ,1,19,6,2,3,2,2,3,3,7,60431
